selling_price,km_driven,fuel,seller_type,transmission,owner,seats,mileage,max_power,engine,torque,años_antig
190000,70000,Petrol,Individual,Manual,Second Owner,5.0,19.81,68.05,1086,99.04,13
675000,24265,Petrol,Dealer,Manual,First Owner,5.0,18.7,88.7,1199,110.0,2
438999,81000,Diesel,Dealer,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
409999,35000,Petrol,Individual,Manual,First Owner,5.0,19.1,85.8,1197,114.0,7
350000,15000,Petrol,Individual,Manual,First Owner,5.0,25.17,53.3,799,72.0,1
135000,49000,Diesel,Individual,Manual,Third Owner,5.0,25.44,57.6,936,150.0,8
520000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.2,74.0,1248,190.0,6
315000,180000,Diesel,Individual,Manual,First Owner,5.0,19.3,73.9,1248,190.0,10
235000,50000,Petrol,Individual,Manual,First Owner,5.0,19.0,66.1,998,90.0,10
80500,50000,Petrol,Individual,Manual,Third Owner,5.0,13.2,94.0,1495,122.583125,15
375000,88200,Diesel,Individual,Manual,First Owner,5.0,23.2,73.94,1248,190.0,7
189000,93000,Petrol,Individual,Manual,Second Owner,5.0,16.1,85.0,1197,113.0,14
550000,120000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,3
260000,110000,Diesel,Individual,Manual,Second Owner,5.0,17.8,68.0,1399,159.848395,9
650000,50000,Diesel,Individual,Automatic,Second Owner,5.0,26.59,74.0,1248,190.0,4
480000,80000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,7
700000,40000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.73,1396,219.7,4
650000,110000,Diesel,Individual,Manual,Third Owner,7.0,20.77,88.76,1248,200.0,5
1300000,48000,Diesel,Individual,Manual,Second Owner,5.0,19.67,126.2,1582,259.9,5
1000000,60000,Diesel,Individual,Automatic,First Owner,5.0,22.15,108.6,1498,250.0,4
1080000,12800,Petrol,Individual,Automatic,First Owner,5.0,17.8,105.5,1496,140.0,2
170000,40000,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,8
610000,49000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.0,1248,190.0,3
350000,25000,Petrol,Individual,Manual,First Owner,5.0,18.5,85.8,1197,114.0,6
260000,65000,Petrol,Individual,Manual,Second Owner,5.0,22.74,47.3,796,69.0,4
700000,20000,Diesel,Individual,Manual,First Owner,5.0,20.4,91.7,1248,209.0,5
678000,17000,Petrol,Individual,Manual,First Owner,5.0,18.78,75.0,999,95.0,2
800000,15000,Diesel,Individual,Manual,First Owner,5.0,23.65,88.5,1248,200.0,5
400000,120000,Diesel,Individual,Manual,Second Owner,5.0,23.59,67.04,1364,170.0,6
300000,49000,Petrol,Individual,Manual,First Owner,5.0,18.5,80.0,1197,111.79581,10
520000,29000,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,4
850000,55000,Diesel,Individual,Automatic,First Owner,5.0,19.61,108.5,1461,248.0,3
300000,40000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,5
350000,120000,Petrol,Individual,Manual,Second Owner,5.0,17.0,118.0,1497,146.0,10
892000,10000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,1
285000,70000,Diesel,Individual,Manual,Second Owner,5.0,20.3,92.0,1248,209.0,8
300000,60000,LPG,Individual,Manual,First Owner,5.0,19.2,68.05,1086,99.04,8
620000,90000,Diesel,Individual,Manual,First Owner,5.0,28.09,88.5,1248,200.0,4
750000,90000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
270000,35000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,4
560000,90000,Diesel,Individual,Manual,First Owner,7.0,20.77,88.8,1248,200.0,6
300000,40000,Petrol,Individual,Manual,Second Owner,5.0,17.92,62.1,1086,96.1,8
300000,40000,Petrol,Individual,Manual,Second Owner,5.0,17.92,62.1,1086,96.1,8
570000,20000,Petrol,Individual,Manual,First Owner,5.0,18.9,81.86,1197,113.75,2
220000,80000,Diesel,Individual,Manual,First Owner,5.0,23.03,69.0,1396,140.0,9
260000,99000,Petrol,Individual,Manual,Second Owner,5.0,15.5,103.3,1586,145.0,8
600000,7500,Petrol,Individual,Automatic,First Owner,5.0,21.21,81.8,1197,113.0,1
80000,60000,Petrol,Individual,Manual,First Owner,4.0,23.9,37.48,624,51.0,5
300000,40800,Petrol,Individual,Manual,First Owner,5.0,21.1,55.2,814,74.5,4
300000,70000,Petrol,Individual,Manual,First Owner,5.0,17.57,88.7,1193,140.0,5
400000,100000,Petrol,Individual,Manual,First Owner,5.0,18.15,82.0,1198,115.0,4
550000,8588,Petrol,Individual,Manual,First Owner,5.0,22.0,81.8,1197,113.0,4
1200000,40000,Diesel,Individual,Manual,First Owner,5.0,25.6,97.9,1498,200.0,1
500000,60000,Diesel,Individual,Manual,First Owner,5.0,25.83,99.0,1498,215.0,5
93000,80000,Petrol,Individual,Manual,Third Owner,5.0,15.9,85.0,1298,110.0,15
500000,110000,Diesel,Individual,Manual,First Owner,5.0,26.0,98.6,1498,200.0,6
670000,150000,Diesel,Individual,Manual,First Owner,5.0,23.59,67.05,1364,170.0,2
370000,30000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,3
100000,70000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,8
425000,50000,Petrol,Individual,Manual,First Owner,5.0,19.81,68.05,1086,99.04,4
850000,35000,Diesel,Individual,Manual,First Owner,7.0,24.52,88.5,1248,200.0,4
750000,22000,Diesel,Individual,Manual,First Owner,5.0,21.03,65.0,1461,160.0,2
700000,70000,Diesel,Individual,Manual,First Owner,5.0,25.5,98.6,1498,200.0,3
480000,56000,Diesel,Individual,Manual,First Owner,5.0,24.0,70.0,1120,160.0,4
475000,50000,Diesel,Individual,Manual,First Owner,5.0,22.95,74.0,1248,190.0,4
610000,120000,Diesel,Individual,Manual,First Owner,5.0,21.14,103.52,1498,250.0,5
800000,70000,Diesel,Individual,Manual,First Owner,5.0,25.5,98.6,1498,200.0,3
160000,90000,Diesel,Individual,Manual,First Owner,5.0,25.0,69.0,1396,140.0,6
1000000,70000,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,2
700000,120000,Diesel,Individual,Manual,Second Owner,7.0,20.77,88.76,1248,200.0,5
590000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.8,98.6,1498,200.0,3
140000,80000,Petrol,Individual,Manual,Second Owner,5.0,18.9,67.1,998,90.0,18
725000,100000,Diesel,Individual,Manual,Second Owner,7.0,18.49,100.0,1493,240.0,3
550000,50000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
240000,90000,Diesel,Individual,Manual,Second Owner,5.0,23.2,73.94,1248,190.0,8
670000,50000,Diesel,Individual,Manual,First Owner,5.0,27.3,98.6,1498,200.0,3
550000,110000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,5
400000,30000,Petrol,Individual,Manual,First Owner,5.0,23.1,67.04,998,90.0,5
545000,80000,Diesel,Individual,Manual,Second Owner,5.0,22.32,126.32,1582,259.8,6
599000,70000,Petrol,Individual,Manual,First Owner,7.0,16.02,93.7,1373,130.0,5
725000,100000,Diesel,Individual,Manual,First Owner,5.0,21.38,88.7,1396,219.7,4
525000,120000,Petrol,Individual,Manual,Second Owner,5.0,17.4,117.3,1497,145.0,5
204999,85000,Diesel,Individual,Manual,Second Owner,5.0,21.1,73.9,1248,113.0,9
190000,110000,Diesel,Individual,Manual,First Owner,5.0,21.0,75.0,1199,180.0,8
310000,60000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,24.0,70.0,1120,160.0,5
380000,90000,Diesel,Individual,Manual,Second Owner,5.0,24.0,70.0,1120,160.0,4
204000,110000,Petrol,Individual,Manual,Third Owner,5.0,20.92,67.1,998,90.0,8
350000,25000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.05,998,94.14,2
350000,100000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,7
175000,120000,Diesel,Individual,Manual,Second Owner,5.0,20.0,68.0,1399,160.0,8
340000,90000,Diesel,Individual,Manual,First Owner,5.0,20.54,103.6,1598,250.0,9
950000,35000,Petrol,Individual,Manual,First Owner,5.0,17.4,117.6,1497,145.0,3
894999,35000,Petrol,Individual,Manual,First Owner,5.0,17.8,117.3,1497,145.0,3
100000,90000,Petrol,Individual,Manual,Second Owner,5.0,12.8,85.0,1396,117.6798,15
550000,76000,Diesel,Individual,Manual,First Owner,5.0,26.59,74.0,1248,190.0,4
100000,60000,Diesel,Individual,Manual,Third Owner,5.0,16.1,70.0,1405,132.389775,16
42000,62000,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,17
190000,160000,Petrol,Individual,Manual,Third Owner,5.0,17.5,85.8,1197,114.0,11
694000,35000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,1
650000,50000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,3
310000,70000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,9
360000,97000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,7
240000,90000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,9
100000,60000,Petrol,Individual,Manual,Third Owner,5.0,19.7,46.3,796,62.0,13
450000,70000,Diesel,Individual,Manual,First Owner,5.0,23.4,74.0,1248,190.0,6
800000,51146,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
215000,40000,Petrol,Individual,Manual,First Owner,5.0,21.1,85.8,1197,114.0,9
760000,50000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,3
416000,80000,Diesel,Individual,Manual,First Owner,5.0,20.14,88.8,1498,230.0,5
195000,120000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,9
325000,23000,Petrol,Individual,Manual,First Owner,5.0,24.7,47.3,796,69.0,3
145000,70000,Petrol,Individual,Manual,Second Owner,5.0,20.92,67.1,998,90.0,10
675000,23000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.0,1248,190.0,2
340000,30000,Petrol,Individual,Manual,Second Owner,5.0,20.51,67.04,998,90.0,4
340000,50000,Diesel,Individual,Manual,First Owner,5.0,19.0,90.0,1248,200.0,9
260000,40000,Petrol,Individual,Manual,First Owner,5.0,16.8,34.2,796,59.0,6
300000,50000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,5
75000,60000,Petrol,Individual,Manual,Second Owner,4.0,16.1,37.0,796,59.0,13
350000,80000,Diesel,Individual,Manual,First Owner,5.0,19.4,70.0,1405,135.4,9
1000000,15000,Petrol,Individual,Manual,First Owner,6.0,19.01,103.2,1462,138.0,1
170000,150000,Diesel,Individual,Manual,Third Owner,5.0,21.12,88.8,1248,200.0,10
600000,40000,Petrol,Individual,Manual,First Owner,5.0,19.0,85.8,1197,114.0,2
800000,25000,Petrol,Individual,Automatic,First Owner,5.0,16.8,118.0,1497,146.0,10
900000,50000,Diesel,Individual,Automatic,Second Owner,5.0,24.3,88.5,1248,200.0,2
310000,120000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,10
600000,60000,Diesel,Individual,Manual,Third Owner,7.0,20.77,88.8,1248,200.0,7
270000,149000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,12
509999,5000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.0,1086,99.0,1
225000,70000,Diesel,Individual,Manual,Second Owner,5.0,19.4,70.0,1405,135.4,7
280000,55000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.7,5
490000,100000,Diesel,Individual,Manual,First Owner,5.0,27.28,69.0,1047,140.0,4
590000,70000,Petrol,Individual,Manual,Third Owner,5.0,17.19,81.86,1197,114.73,5
600000,40000,Diesel,Individual,Manual,First Owner,5.0,22.77,98.59,1498,205.0,5
750000,70000,Diesel,Individual,Manual,First Owner,7.0,15.4,120.0,1997,280.0,4
695000,36800,Diesel,Dealer,Manual,First Owner,5.0,20.14,88.0,1498,230.0,1
690000,52200,Diesel,Dealer,Manual,First Owner,5.0,26.59,74.0,1248,190.0,2
409999,78000,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,4
525000,29000,Diesel,Dealer,Manual,Second Owner,5.0,24.0,73.97,1186,190.24,3
1000000,112000,Diesel,Dealer,Manual,Second Owner,7.0,15.4,120.0,1997,280.0,4
725000,40000,Diesel,Dealer,Manual,First Owner,7.0,18.49,100.0,1493,240.0,3
975000,36000,Diesel,Dealer,Manual,First Owner,5.0,28.09,88.5,1248,200.0,2
355000,60000,Petrol,Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,4
265000,48000,Petrol,Dealer,Manual,First Owner,5.0,24.7,47.3,796,69.0,5
650000,40000,Diesel,Dealer,Manual,First Owner,5.0,20.14,88.0,1498,230.0,2
720000,60000,Diesel,Individual,Manual,First Owner,5.0,28.09,88.5,1248,200.0,3
850000,25000,Petrol,Individual,Manual,First Owner,5.0,17.01,121.3,1591,154.9,4
290000,42000,Petrol,Individual,Manual,First Owner,5.0,23.95,67.05,998,90.0,5
600000,90000,Diesel,Individual,Automatic,Second Owner,7.0,18.49,100.0,1493,230.0,4
300000,90000,Diesel,Individual,Manual,Second Owner,5.0,21.1,73.9,1248,113.0,9
225000,110000,Diesel,Individual,Manual,Second Owner,5.0,23.08,63.12,1461,160.0,8
240000,70000,Diesel,Individual,Manual,Second Owner,5.0,19.3,73.9,1248,190.0,11
700000,80000,Diesel,Individual,Manual,First Owner,5.0,22.32,126.32,1582,259.8,6
470000,70000,Diesel,Individual,Manual,Second Owner,5.0,25.2,74.0,1248,190.0,6
800000,80000,Diesel,Individual,Manual,First Owner,5.0,21.19,88.73,1396,219.66,4
450000,90000,Diesel,Individual,Manual,First Owner,5.0,19.01,108.45,1461,248.0,8
90000,90000,Diesel,Individual,Manual,Third Owner,5.0,17.2,53.5,1396,83.35652499999999,13
450000,120000,Diesel,Individual,Manual,Second Owner,5.0,21.43,87.2,1364,205.0,10
925000,79000,Diesel,Dealer,Manual,First Owner,5.0,19.67,126.2,1582,259.9,4
360000,100000,Diesel,Individual,Manual,First Owner,5.0,19.3,73.9,1248,190.0,11
320000,70000,Diesel,Individual,Manual,Second Owner,5.0,16.2,110.0,1493,235.3596,10
99000,100000,Diesel,Individual,Manual,Second Owner,5.0,12.8,52.0,1995,106.0,26
780000,50000,Diesel,Individual,Manual,Second Owner,7.0,24.52,88.5,1248,200.0,4
620000,139000,Diesel,Individual,Manual,First Owner,7.0,20.77,88.76,1248,200.0,7
100000,120000,Petrol,Individual,Manual,Third Owner,5.0,13.1,149.5,1781,209.86230999999998,14
210000,35000,Petrol,Individual,Manual,Second Owner,5.0,16.7,64.1,1172,96.0,6
786000,7720,Petrol,Individual,Manual,First Owner,7.0,20.0,71.0,999,96.0,1
750000,100000,Diesel,Individual,Manual,First Owner,5.0,20.8,64.1,1461,160.0,4
550000,57882,Petrol,Individual,Manual,First Owner,5.0,18.6,81.83,1197,114.7,4
700000,35000,Petrol,Individual,Manual,First Owner,7.0,16.02,93.7,1373,130.0,5
400000,10000,Petrol,Individual,Manual,First Owner,5.0,19.83,67.0,1198,104.0,2
290000,30000,Petrol,Individual,Manual,Second Owner,5.0,23.1,67.04,998,90.0,5
150000,90000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.0,1396,135.0,8
300000,35000,Petrol,Individual,Manual,Second Owner,7.0,15.37,73.0,1196,101.0,5
221000,35008,Petrol,Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,12
270000,31100,Petrol,Dealer,Manual,First Owner,5.0,22.7,53.64,799,72.0,3
455000,42312,Diesel,Dealer,Manual,First Owner,5.0,24.4,71.0,1120,180.4,6
300000,72000,Petrol,Dealer,Manual,First Owner,5.0,17.6,88.7,1496,132.0,9
480000,54891,Diesel,Dealer,Manual,First Owner,5.0,23.59,67.04,1364,170.0,6
1000000,30000,Diesel,Individual,Automatic,First Owner,5.0,22.0,126.2,1582,259.87,2
500000,5000,Petrol,Individual,Manual,First Owner,5.0,20.3,68.0,1086,99.0,1
1000000,75010,Diesel,Dealer,Automatic,First Owner,5.0,13.73,148.0,1995,320.0,7
250000,50000,Diesel,Individual,Manual,First Owner,5.0,21.02,88.8,1248,200.0,7
245000,100000,Diesel,Dealer,Manual,First Owner,5.0,23.08,63.1,1461,160.0,8
625000,4337,Petrol,Dealer,Automatic,First Owner,5.0,18.9,82.0,1197,114.0,1
560000,14495,Petrol,Dealer,Manual,First Owner,5.0,18.78,75.0,999,95.0,2
680000,8576,Petrol,Dealer,Manual,First Owner,5.0,18.7,88.7,1199,110.0,2
700000,30000,Diesel,Individual,Manual,First Owner,5.0,28.4,74.02,1248,190.0,1
220000,80000,Diesel,Individual,Manual,First Owner,5.0,23.03,69.0,1396,140.0,7
450000,70000,Diesel,Individual,Manual,First Owner,5.0,19.09,69.01,1405,135.0,3
525000,19723,Petrol,Dealer,Automatic,First Owner,5.0,20.3,84.0,1199,114.0,3
875000,30000,Diesel,Dealer,Automatic,First Owner,5.0,28.4,74.02,1248,190.0,3
785000,9000,Petrol,Dealer,Manual,First Owner,5.0,18.6,81.83,1197,114.7,1
819999,30000,Petrol,Dealer,Manual,First Owner,5.0,17.5,88.7,1199,110.0,3
885000,39000,Diesel,Dealer,Manual,First Owner,5.0,25.5,98.6,1498,200.0,3
680000,64000,Petrol,Dealer,Automatic,First Owner,5.0,16.05,110.4,1499,140.0,5
960000,42000,Diesel,Dealer,Manual,First Owner,5.0,23.0,98.96,1498,205.0,3
385000,45000,Petrol,Dealer,Manual,First Owner,5.0,18.5,86.8,1198,109.0,8
890000,55000,Diesel,Dealer,Manual,First Owner,7.0,18.49,100.0,1493,240.0,2
1025000,15000,Petrol,Dealer,Automatic,First Owner,5.0,20.28,103.25,1462,138.0,1
675000,69000,Petrol,Dealer,Automatic,First Owner,5.0,17.2,103.6,1197,175.0,4
700000,80000,Petrol,Dealer,Manual,First Owner,5.0,22.0,81.8,1197,113.0,3
780000,60000,Diesel,Dealer,Manual,First Owner,5.0,22.77,98.59,1498,205.0,4
1050000,70000,Diesel,Dealer,Manual,First Owner,5.0,22.32,126.32,1582,259.8,3
400000,100000,Diesel,Individual,Manual,First Owner,5.0,22.95,74.0,1248,190.0,4
85000,90000,Petrol,Individual,Manual,Second Owner,5.0,19.7,46.3,796,62.0,11
819999,11500,Diesel,Individual,Manual,First Owner,7.0,18.49,100.0,1493,240.0,2
620000,40000,Diesel,Individual,Automatic,First Owner,7.0,18.49,100.0,1493,240.0,5
260000,50000,Petrol,Individual,Manual,First Owner,5.0,23.01,67.0,999,91.0,2
805000,49900,Petrol,Dealer,Manual,First Owner,5.0,16.3,147.5,1797,177.5,4
484999,55380,Petrol,Dealer,Manual,First Owner,5.0,18.9,82.0,1197,114.0,5
811000,11000,Petrol,Dealer,Manual,First Owner,5.0,17.0,108.5,1198,170.0,2
575000,50000,Petrol,Individual,Automatic,First Owner,5.0,19.0,88.7,1199,110.0,5
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
650000,18816,Petrol,Dealer,Manual,First Owner,5.0,17.0,73.75,1198,110.0,3
925000,18000,Petrol,Dealer,Automatic,First Owner,5.0,15.6,116.3,1497,146.0,3
894999,9654,Petrol,Dealer,Automatic,First Owner,5.0,19.56,81.8,1197,113.0,1
175000,11000,Petrol,Dealer,Manual,First Owner,5.0,23.95,67.05,998,90.0,9
340000,24300,Petrol,Dealer,Manual,First Owner,5.0,21.21,81.8,1197,113.0,8
810000,47747,Diesel,Dealer,Manual,First Owner,5.0,28.09,88.5,1248,200.0,3
1025000,8000,Diesel,Dealer,Automatic,First Owner,5.0,21.5,108.5,1497,260.0,2
300000,60000,Diesel,Individual,Manual,Second Owner,5.0,17.88,48.21,1405,85.0,4
120000,80000,Petrol,Individual,Manual,Second Owner,5.0,17.3,60.0,993,78.0,16
490000,45900,Petrol,Individual,Manual,Second Owner,5.0,18.6,81.83,1197,114.7,5
425000,70000,Diesel,Individual,Manual,First Owner,5.0,25.8,98.6,1498,200.0,7
155000,40000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,9
132000,105000,Petrol,Individual,Manual,First Owner,5.0,19.7,46.3,796,62.0,10
750000,30000,Diesel,Individual,Manual,First Owner,5.0,22.54,88.76,1396,219.66,2
225000,20000,Petrol,Individual,Manual,First Owner,5.0,18.9,67.1,998,90.0,9
240000,80000,Petrol,Individual,Manual,First Owner,5.0,20.36,78.9,1197,111.8,9
33351,90000,Petrol,Individual,Manual,Third Owner,5.0,18.9,67.1,998,90.0,16
80000,80000,Petrol,Individual,Manual,Second Owner,5.0,18.0,62.0,995,90.3,10
40000,120000,Petrol,Individual,Manual,First Owner,4.0,16.1,37.0,796,59.0,16
1100000,50000,Diesel,Individual,Manual,Second Owner,7.0,21.9,98.6,1498,200.0,1
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,21.79,67.05,998,90.0,7
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,27.39,74.0,1248,190.0,2
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,18.2,88.7,1199,110.0,4
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,1
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,16.78,88.73,1496,132.0,3
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,22.0,81.8,1197,113.0,2
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,24.0,73.97,1186,190.24,3
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,19.0,88.76,1199,110.0,1
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,14.3,103.5,1598,153.0,4
380000,80000,Diesel,Individual,Manual,Second Owner,5.0,24.4,71.0,1120,180.4,4
240000,50000,Petrol,Individual,Manual,First Owner,5.0,22.74,47.3,796,69.0,6
325000,70000,Diesel,Individual,Manual,First Owner,5.0,22.9,74.0,1248,190.0,9
400000,130000,Diesel,Individual,Manual,First Owner,6.0,25.32,77.0,1198,190.0,4
800000,50000,Diesel,Individual,Manual,First Owner,8.0,21.04,83.8,1461,200.0,3
950000,80000,Diesel,Individual,Manual,First Owner,5.0,23.0,98.96,1498,205.0,2
300000,120000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,22.9,74.0,1248,190.0,7
350000,5000,Petrol,Individual,Manual,First Owner,5.0,22.05,47.3,796,69.0,0
530000,59000,Petrol,Individual,Manual,First Owner,5.0,18.15,82.0,1198,115.0,3
350000,100000,Diesel,Individual,Manual,Third Owner,7.0,18.2,73.8,1248,172.5,7
240000,45000,Petrol,Individual,Manual,Second Owner,5.0,25.17,53.3,799,72.0,4
220000,80000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,19.3,73.9,1248,190.0,10
110000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,18.9,67.0,1061,84.0,12
850000,100000,Diesel,Individual,Manual,First Owner,5.0,24.3,88.5,1248,200.0,4
545000,110000,Diesel,Individual,Manual,First Owner,7.0,20.77,88.76,1248,200.0,6
950000,25000,Diesel,Individual,Manual,First Owner,5.0,25.1,88.5,1248,200.0,2
200000,68697,Petrol,Individual,Manual,Third Owner,5.0,21.1,55.2,814,74.5,7
660000,30000,Diesel,Individual,Manual,First Owner,5.0,25.2,74.0,1248,190.0,3
420000,40000,Diesel,Individual,Manual,Second Owner,5.0,25.8,98.6,1498,200.0,7
150000,29000,Petrol,Individual,Manual,First Owner,5.0,16.5,65.0,1172,96.0,10
175000,68000,Diesel,Individual,Manual,Second Owner,5.0,25.44,57.6,936,150.0,7
750000,15000,Petrol,Individual,Automatic,First Owner,5.0,18.1,88.7,1199,110.0,2
425000,70000,Diesel,Individual,Manual,First Owner,5.0,23.2,73.94,1248,190.0,6
790000,126000,Diesel,Individual,Manual,Third Owner,5.0,21.43,87.2,1364,205.0,5
650000,94000,Diesel,Individual,Manual,Second Owner,7.0,24.5,98.6,1498,200.0,5
780000,129000,Diesel,Individual,Manual,Third Owner,5.0,21.43,87.2,1364,205.0,5
180000,55000,Petrol,Individual,Manual,Second Owner,5.0,19.81,68.05,1086,99.04,10
869999,40000,Diesel,Individual,Manual,First Owner,5.0,23.0,98.96,1498,205.0,1
275000,50000,Diesel,Individual,Manual,First Owner,5.0,21.12,88.8,1248,200.0,9
630000,25000,Petrol,Individual,Manual,Second Owner,5.0,18.6,81.83,1197,114.7,3
150000,60000,Petrol,Individual,Manual,Second Owner,5.0,13.4,125.0,1794,157.887065,12
